DIVIPOLA,Municipio,Departamento,abstencion_2018,margen_2018,abstencion_2022,margen_2022,margen_2026,tasa_nulos_2026,IPM_2018,total_victimas,Amenaza,Desplazamiento forzado,Homicidio,abstencion_prom,margen_prom,abstencion_prom_norm,margen_prom_norm,IPM_2018_norm,total_victimas_norm,tasa_nulos_2026_norm,indice_fragilidad,nivel_riesgo,cluster,perfil_cluster
05264,ENTRERRIOS,ANTIOQUIA,0.4576932167336327,,0.4304096075487883,,,0.06022530329289428,23.1,472,34,275,163,0.4440514121412105,0.31724006601182414,0.285871305606835,0.36425842863182895,0.20239390642002175,0.011393599264616947,0.15720871066501552,33.78,Medio,3,Fragilidad Baja
05266,ENVIGADO,ANTIOQUIA,0.37153691057989896,,0.3636284252983492,,,0.06022530329289428,4.9,3157,177,699,2281,0.3675826679391241,0.31724006601182414,0.17526275499523752,0.36425842863182895,0.0043525571273122995,0.07634437214252884,0.15720871066501552,23.6,Bajo,3,Fragilidad Baja
05282,FREDONIA,ANTIOQUIA,0.5873661082120296,,0.5246153846153846,,,0.06022530329289428,31.6,1983,131,990,862,0.555990746413707,0.31724006601182414,0.44778644687798114,0.36425842863182895,0.294885745375408,0.04794503979293161,0.15720871066501552,45.02,Medio,2,Fragilidad Media
05284,FRONTINO,ANTIOQUIA,0.6798979470748784,,0.6869106421194432,,,0.06022530329289428,51.3,11637,830,8736,2071,0.6834042945971608,0.31724006601182414,0.632084332764647,0.36425842863182895,0.5092491838955385,0.28147753936960257,0.15720871066501552,68.24,Alto,0,Fragilidad Muy Alta
05306,GIRALDO,ANTIOQUIA,0.43136803316444033,,0.4865096359743041,,,0.06022530329289428,33.4,1495,201,953,341,0.45893883456937223,0.31724006601182414,0.3074052831071041,0.36425842863182895,0.31447225244831334,0.03614020658458114,0.15720871066501552,39.86,Medio,2,Fragilidad Media
05308,GIRARDOTA,ANTIOQUIA,0.4700202742035851,,0.4582339340110838,,,0.06022530329289428,13.9,2924,169,1310,1445,0.4641271041073345,0.31724006601182414,0.31490987834747736,0.36425842863182895,0.10228509249183894,0.07070804809018118,0.15720871066501552,32.84,Medio,3,Fragilidad Baja
05310,GOMEZ PLATA,ANTIOQUIA,0.5379964433906342,,0.5025836890586385,,,0.06022530329289428,34.1,1547,124,943,480,0.5202900662246364,0.31724006601182414,0.39614704135661344,0.36425842863182895,0.3220892274211099,0.037398098647766026,0.15720871066501552,43.72,Medio,2,Fragilidad Media
05313,GRANADA,ANTIOQUIA,0.4773383803167646,,0.4640638864241349,,,0.06022530329289428,33.4,8604,919,4871,2814,0.4707011333704497,0.31724006601182414,0.32441891182329546,0.36425842863182895,0.31447225244831334,0.20810856576114564,0.15720871066501552,45.99,Medio,2,Fragilidad Media
05315,GUADALUPE,ANTIOQUIA,0.6512517385257302,,0.6195280437756497,,,0.06022530329289428,41.1,2481,197,1641,643,0.6353898911506899,0.31724006601182414,0.5626336882024765,0.36425842863182895,0.39825897714907504,0.059991775321125325,0.15720871066501552,54.06,Alto,2,Fragilidad Media
05318,GUARNE,ANTIOQUIA,0.3355502680388728,,0.3177596254166985,,,0.06022530329289428,17.0,3242,181,1437,1624,0.3266549467277856,0.31724006601182414,0.11606267304988538,0.36425842863182895,0.13601741022850922,0.07840054186119644,0.15720871066501552,26.53,Medio,3,Fragilidad Baja
05321,GUATAPE,ANTIOQUIA,0.3347402124872653,,0.32139565503620804,,,0.06022530329289428,11.4,2661,99,2128,434,0.3280679337617367,0.31724006601182414,0.11810649434562004,0.36425842863182895,0.07508161044613709,0.06434601707830377,0.15720871066501552,23.75,Bajo,3,Fragilidad Baja
05347,HELICONIA,ANTIOQUIA,0.598972148541114,,0.5524452494648444,,,0.06022530329289428,37.5,2893,169,2217,507,0.5757086990029792,0.31724006601182414,0.4763075659271427,0.36425842863182895,0.3590859630032644,0.06995815089866711,0.15720871066501552,49.4,Medio,2,Fragilidad Media
05353,HISPANIA,ANTIOQUIA,0.5901975400670891,,0.5620853080568721,,,0.06022530329289428,36.9,789,63,377,349,0.5761414240619807,0.31724006601182414,0.47693348298762145,0.36425842863182895,0.35255712731229594,0.019061902803647886,0.15720871066501552,47.55,Medio,2,Fragilidad Media
05360,ITAGUI,ANTIOQUIA,0.43025829384821146,,0.4156837314956219,,,0.06022530329289428,10.9,6486,911,4545,1030,0.42297101267191667,0.31724006601182414,0.25537946928937044,0.36425842863182895,0.06964091403699672,0.15687365441834586,0.15720871066501552,31.92,Medio,3,Fragilidad Baja
05361,ITUANGO,ANTIOQUIA,0.7448741977622536,,0.7342442833240379,,,0.06022530329289428,57.6,12038,3676,4961,3401,0.7395592405431457,0.31724006601182414,0.7133099007476049,0.36425842863182895,0.5778019586507073,0.2911778223953168,0.15720871066501552,74.49,Alto,0,Fragilidad Muy Alta
05364,JARDIN,ANTIOQUIA,0.42947062621045834,,0.4034535686876439,,,0.06022530329289428,28.5,3435,263,1930,1242,0.41646209744905116,0.31724006601182414,0.24596462030280547,0.36425842863182895,0.2611534276387377,0.08306925663417111,0.15720871066501552,36.8,Medio,3,Fragilidad Baja
05368,JERICO,ANTIOQUIA,0.49234115834315234,,0.4295084834703516,,,0.06022530329289428,25.8,668,38,342,288,0.46092482090675196,0.31724006601182414,0.3102779217597212,0.36425842863182895,0.23177366702937974,0.016134884733544595,0.15720871066501552,36.06,Medio,3,Fragilidad Baja
05376,LA CEJA,ANTIOQUIA,0.30435695097380794,,0.28233989464929304,,,0.06022530329289428,11.5,5174,133,2592,2449,0.2933484228115505,0.31724006601182414,0.06788630537540802,0.36425842863182895,0.07616974972796518,0.1251360700549118,0.15720871066501552,23.73,Bajo,3,Fragilidad Baja
05380,LA ESTRELLA,ANTIOQUIA,0.42761209449686616,,0.4043449745859977,,,0.06022530329289428,9.2,2474,224,855,1395,0.41597853454143197,0.31724006601182414,0.2452651686131067,0.36425842863182895,0.05114254624591946,0.05982244369723505,0.15720871066501552,27.7,Medio,3,Fragilidad Baja
05579,PUERTO NARE-LA MAGDALENA,ANTIOQUIA,0.5481276702689117,,0.5010706638115632,,,0.06022530329289428,32.1,9448,1610,4689,3149,0.5245991670402375,0.31724006601182414,0.4023799591405553,0.36425842863182895,0.3003264417845484,0.2285251215559157,0.15720871066501552,49.17,Medio,2,Fragilidad Media
05400,LA UNION,ANTIOQUIA,0.3454905616406432,,0.314917421417155,,,0.06022530329289428,23.0,6948,182,5264,1502,0.3302039915288991,0.31724006601182414,0.12119620447639051,0.36425842863182895,0.2013057671381937,0.16804954159510388,0.15720871066501552,32.17,Medio,3,Fragilidad Baja
05390,LA PINTADA,ANTIOQUIA,0.5042378968539003,,0.4915943600867679,,,0.06022530329289428,31.2,1845,202,1203,440,0.49791612847033406,0.31724006601182414,0.3637841609104879,0.36425842863182895,0.2905331882480957,0.0446067877790948,0.15720871066501552,41.41,Medio,2,Fragilidad Media
05411,LIBORINA,ANTIOQUIA,0.525663522702347,,0.5184356351236147,,,0.06022530329289428,43.3,5177,709,3783,685,0.5220495789129809,0.31724006601182414,0.3986920962057709,0.36425842863182895,0.4221980413492926,0.1252086407508648,0.15720871066501552,50.58,Alto,2,Fragilidad Media
05425,MACEO,ANTIOQUIA,0.5402254178002331,,0.54979586787084,,,0.06022530329289428,36.0,4950,641,3163,1146,0.5450106428355366,0.31724006601182414,0.43190422787439625,0.36425842863182895,0.3427638737758433,0.11971745809042308,0.15720871066501552,48.57,Medio,2,Fragilidad Media
05440,MARINILLA,ANTIOQUIA,0.3409074392577699,,0.3288725469237676,,,0.06022530329289428,15.4,6460,241,4324,1895,0.3348899930907687,0.31724006601182414,0.12797429199869004,0.36425842863182895,0.11860718171926006,0.15624470838675342,0.15720871066501552,28.79,Medio,3,Fragilidad Baja
05467,MONTEBELLO,ANTIOQUIA,0.5375909458367018,,0.51291627762216,,,0.06022530329289428,39.5,4725,163,3949,613,0.5252536117294309,0.31724006601182414,0.4033265835330762,0.36425842863182895,0.3808487486398259,0.11427465589395001,0.15720871066501552,48.77,Medio,2,Fragilidad Media
05475,MURINDO,ANTIOQUIA,0.6910299003322259,,0.6452912019826518,,,0.06022530329289428,81.5,6712,502,6084,126,0.6681605511574389,0.31724006601182414,0.6100349531735971,0.36425842863182895,0.8378672470076168,0.16234064684680324,0.15720871066501552,76.62,Muy Alto,0,Fragilidad Muy Alta
05480,MUTATA,ANTIOQUIA,0.6175343490045798,,0.6592334969994544,,,0.06022530329289428,57.8,16630,2211,11560,2859,0.6383839230020172,0.31724006601182414,0.5669644187122529,0.36425842863182895,0.5799782372143634,0.40225936766733594,0.15720871066501552,72.3,Alto,0,Fragilidad Muy Alta
05483,NARIÑO,ANTIOQUIA,0.5795261308241696,,0.6149762194447517,,,0.06022530329289428,51.8,6339,880,3682,1777,0.5972511751344607,0.31724006601182414,0.5074677750603154,0.36425842863182895,0.5146898803046789,0.15331769031665013,0.15720871066501552,59.45,Alto,0,Fragilidad Muy Alta
05495,NECHI,ANTIOQUIA,0.7005165402791516,,0.7127803703146169,,,0.06022530329289428,61.5,8646,1309,6652,685,0.7066484552968842,0.31724006601182414,0.6657059510088932,0.36425842863182895,0.6202393906420021,0.20912455550448728,0.15720871066501552,71.68,Alto,0,Fragilidad Muy Alta
05490,NECOCLI,ANTIOQUIA,0.6432610321615557,,0.6636121383510986,,,0.06022530329289428,62.7,11894,1464,7781,2649,0.6534365852563271,0.31724006601182414,0.5887374080841603,0.36425842863182895,0.633297062023939,0.28769442898957404,0.15720871066501552,71.64,Alto,0,Fragilidad Muy Alta
05501,OLAYA,ANTIOQUIA,0.48627316403568976,,0.49313186813186816,,,0.06022530329289428,33.4,933,95,513,325,0.48970251608377896,0.31724006601182414,0.3519035452309442,0.36425842863182895,0.31447225244831334,0.022545296209390647,0.15720871066501552,41.19,Medio,2,Fragilidad Media
05541,PEÑOL,ANTIOQUIA,0.4400907530046603,,0.44493342360640936,,,0.06022530329289428,20.0,5015,244,3688,1083,0.4425120883055348,0.31724006601182414,0.283644743889854,0.36425842863182895,0.16866158868335146,0.12128982316940419,0.15720871066501552,35.84,Medio,3,Fragilidad Baja
05543,PEQUE,ANTIOQUIA,0.5236681510803233,,0.5567884111573432,,,0.06022530329289428,53.5,5530,454,4126,950,0.5402282811188333,0.31724006601182414,0.4249867597832894,0.36425842863182895,0.5331882480957562,0.1337477926413314,0.15720871066501552,56.29,Alto,2,Fragilidad Media
05576,PUEBLORRICO,ANTIOQUIA,0.5690965381367858,,0.5263440860215054,,,0.06022530329289428,45.7,2415,146,1668,601,0.5477203120791456,0.31724006601182414,0.4358236408423974,0.36425842863182895,0.44831338411316646,0.05839522001015989,0.15720871066501552,50.97,Alto,2,Fragilidad Media
05591,PUERTO TRIUNFO,ANTIOQUIA,0.4942620569436374,,0.46057264332691156,,,0.06022530329289428,29.3,3545,210,2388,947,0.4774173501352745,0.31724006601182414,0.334133613034909,0.36425842863182895,0.26985854189336234,0.08573018215244683,0.15720871066501552,40.72,Medio,2,Fragilidad Media
05604,REMEDIOS,ANTIOQUIA,0.6666666666666666,,0.6497507290000941,,,0.06022530329289428,42.1,11223,1650,5871,3702,0.6582086978333803,0.31724006601182414,0.5956400512622448,0.36425842863182895,0.4091403699673558,0.27146278332809215,0.15720871066501552,62.51,Alto,0,Fragilidad Muy Alta
05607,RETIRO,ANTIOQUIA,0.29767141767845623,,0.2691492112748901,,,0.06022530329289428,11.7,1524,38,746,740,0.2834103144766732,0.31724006601182414,0.05351128496397278,0.36425842863182895,0.07834602829162131,0.03684172331212656,0.15720871066501552,20.45,Bajo,3,Fragilidad Baja
05615,RIONEGRO,ANTIOQUIA,0.30854997111496246,,0.29288566399038257,,,0.06022530329289428,9.5,5492,319,2402,2771,0.3007178175526725,0.31724006601182414,0.07854579873711537,0.36425842863182895,0.05440696409140369,0.1328285638259271,0.15720871066501552,23.54,Bajo,3,Fragilidad Baja
05628,SABANALARGA,ANTIOQUIA,0.5705074292122232,,0.5571542765787371,,,0.06022530329289428,52.8,6901,1513,4740,648,0.5638308528954801,0.31724006601182414,0.45912680330253247,0.36425842863182895,0.5255712731229597,0.16691260069184063,0.15720871066501552,58.4,Alto,0,Fragilidad Muy Alta
05631,SABANETA,ANTIOQUIA,0.3267277363839699,,0.30840262730995677,,,0.06022530329289428,4.5,972,96,433,443,0.31756518184696336,0.31724006601182414,0.10291474275027263,0.36425842863182895,0.0,0.023488715256779313,0.15720871066501552,18.88,Bajo,3,Fragilidad Baja
05642,SALGAR,ANTIOQUIA,0.5898234683281413,,0.6247964313531119,,,0.06022530329289428,49.7,7111,1189,3961,1961,0.6073099498406266,0.31724006601182414,0.5220173338740097,0.36425842863182895,0.4918389553862894,0.17199254940854883,0.15720871066501552,59.71,Alto,0,Fragilidad Muy Alta
05649,SAN CARLOS,ANTIOQUIA,0.4830188679245283,,0.5004360952700436,,,0.06022530329289428,30.5,7722,871,4698,2153,0.49172748159728596,0.31724006601182414,0.3548325654839192,0.36425842863182895,0.2829162132752992,0.18677278115097123,0.15720871066501552,45.27,Medio,2,Fragilidad Media
05652,SAN FRANCISCO,ANTIOQUIA,0.5786153348430928,,0.5901860744297719,,,0.06022530329289428,46.4,6140,485,4219,1436,0.5844007046364323,0.31724006601182414,0.48888015561794945,0.36425842863182895,0.4559303590859629,0.14850383415176951,0.15720871066501552,56.23,Alto,2,Fragilidad Media
05656,SAN JERONIMO,ANTIOQUIA,0.4923747276688453,,0.49289718190893034,,,0.06022530329289428,30.5,2315,116,1184,1015,0.49263595478888783,0.31724006601182414,0.3561466305184779,0.36425842863182895,0.2829162132752992,0.05597619681172742,0.15720871066501552,41.17,Medio,2,Fragilidad Media
05658,SAN JOSE DE LA MONTAÑA,ANTIOQUIA,0.5044843049327354,,0.5357798165137615,,,0.06022530329289428,34.0,1489,133,1123,233,0.5201320607232485,0.31724006601182414,0.3959184936057704,0.36425842863182895,0.3210010881392818,0.035995065192675195,0.15720871066501552,43.62,Medio,2,Fragilidad Media
05659,SAN JUAN DE URABA,ANTIOQUIA,0.610300332450555,,0.6319706392088899,,,0.06022530329289428,61.1,9223,532,8060,631,0.6211354858297224,0.31724006601182414,0.542015341074717,0.36425842863182895,0.6158868335146899,0.22308231935944264,0.15720871066501552,67.05,Alto,0,Fragilidad Muy Alta
05660,SAN LUIS,ANTIOQUIA,0.4634456452638271,,0.49005609382967874,,,0.06022530329289428,32.4,7339,453,4588,2298,0.47675086954675294,0.31724006601182414,0.3331695792629889,0.36425842863182895,0.30359085963003263,0.17750792230097487,0.15720871066501552,44.93,Medio,2,Fragilidad Media
05664,SAN PEDRO,ANTIOQUIA,0.4318971507991661,,0.43168637324101966,,,0.06022530329289428,19.5,6684,230,5642,812,0.43179176202009284,0.31724006601182414,0.26813828089129216,0.36425842863182895,0.1632208922742111,0.16166332035124215,0.15720871066501552,36.29,Medio,3,Fragilidad Baja
05665,SAN PEDRO DE URABA,ANTIOQUIA,0.6303689320388349,,0.7043400607251294,,,0.06022530329289428,62.3,9837,744,7735,1358,0.6673544963819822,0.31724006601182414,0.6088690317065046,0.36425842863182895,0.6289445048966267,0.23793512179781803,0.15720871066501552,70.69,Alto,0,Fragilidad Muy Alta
05667,SAN RAFAEL,ANTIOQUIA,0.5117738124337977,,0.4952120383036936,,,0.06022530329289428,36.8,7846,610,4860,2376,0.5034929253687457,0.31724006601182414,0.3718507432563208,0.36425842863182895,0.35146898803046783,0.1897723699170275,0.15720871066501552,48.76,Medio,2,Fragilidad Media
05670,SAN ROQUE,ANTIOQUIA,0.5575412943406445,,0.5326642681310357,,,0.06022530329289428,40.8,6364,468,4043,1853,0.5451027812358401,0.31724006601182414,0.43203750186783746,0.36425842863182895,0.3949945593035908,0.15392244611625824,0.15720871066501552,51.73,Alto,2,Fragilidad Media
05690,SAN VICENTE,ANTIOQUIA,0.3925227888642523,,0.39166371472428857,,,0.06022530329289428,41.5,6728,375,4113,2240,0.39209325179427046,0.31724006601182414,0.21071619656996904,0.36425842863182895,0.40261153427638735,0.16272769055855243,0.15720871066501552,43.54,Medio,2,Fragilidad Media
05679,SANTA BARBARA,ANTIOQUIA,0.5514327036066167,,0.5192410001773364,,,0.06022530329289428,28.1,5239,224,3524,1491,0.5353368518919766,0.31724006601182414,0.41791153051351065,0.36425842863182895,0.25680087051142547,0.12670843513389293,0.15720871066501552,44.83,Medio,2,Fragilidad Media
05686,SANTA ROSA DE OSOS,ANTIOQUIA,0.41311016018479946,,0.4415215072875933,,,0.06022530329289428,30.9,4515,426,2707,1382,0.4273158337361964,0.31724006601182414,0.26166405478376137,0.36425842863182895,0.2872687704026115,0.10919470717724182,0.15720871066501552,39.28,Medio,3,Fragilidad Baja
05736,SEGOVIA,ANTIOQUIA,0.717545152967195,,0.6626157407407407,,,0.06022530329289428,42.8,13893,3623,7578,2692,0.6900804468539679,0.31724006601182414,0.6417410824928271,0.36425842863182895,0.41675734494015226,0.33605070272623916,0.15720871066501552,66.69,Alto,0,Fragilidad Muy Alta
05756,SONSON,ANTIOQUIA,0.46807640850304744,,0.4683748761058698,,,0.06022530329289428,37.9,8273,932,3992,3349,0.4682256423044586,0.31724006601182414,0.32083822690793146,0.36425842863182895,0.36343852013057665,0.20010159897433416,0.15720871066501552,47.54,Medio,2,Fragilidad Media
05761,SOPETRAN,ANTIOQUIA,0.5211726384364821,,0.4955065673246793,,,0.06022530329289428,28.7,3426,233,1632,1561,0.5083396028805807,0.31724006601182414,0.3788612412115267,0.36425842863182895,0.2633297062023939,0.08285154454631219,0.15720871066501552,42.15,Medio,2,Fragilidad Media
05789,TAMESIS,ANTIOQUIA,0.4836383804769828,,0.4549119741970165,,,0.06022530329289428,36.6,3598,212,2207,1179,0.46927517733699964,0.31724006601182414,0.32235633146132486,0.36425842863182895,0.34929270946681173,0.08701226444761605,0.15720871066501552,43.45,Medio,2,Fragilidad Media
05790,TARAZA,ANTIOQUIA,0.7829984544049459,,0.7596467499403294,,,0.06022530329289428,53.5,15530,4993,8227,2310,0.7713226021726376,0.31724006601182414,0.7592541545607108,0.36425842863182895,0.5331882480957562,0.37565011248457875,0.15720871066501552,77.22,Muy Alto,0,Fragilidad Muy Alta
05792,TARSO,ANTIOQUIA,0.6506616898540889,,0.5448844884488449,,,0.06022530329289428,42.6,1089,109,615,365,0.5977730891514669,0.31724006601182414,0.5082226998804795,0.36425842863182895,0.41458106637649617,0.026318972398945307,0.15720871066501552,51.48,Alto,2,Fragilidad Media
05809,TITIRIBI,ANTIOQUIA,0.652559963099631,,0.5629934775145897,,,0.06022530329289428,30.3,1612,120,762,730,0.6077767203071104,0.31724006601182414,0.5226924960635395,0.36425842863182895,0.28073993471164305,0.03897046372674713,0.15720871066501552,47.15,Medio,2,Fragilidad Media
05819,TOLEDO,ANTIOQUIA,0.6341625944024878,,0.6330076004343105,,,0.06022530329289428,53.5,6451,787,4902,762,0.6335850974183992,0.31724006601182414,0.5600231363886006,0.36425842863182895,0.5331882480957562,0.1560269962988945,0.15720871066501552,62.36,Alto,0,Fragilidad Muy Alta
05837,TURBO,ANTIOQUIA,0.5934129203581416,,0.6044288034650785,,,0.06022530329289428,49.9,22562,6410,12527,3625,0.5989208619116101,0.31724006601182414,0.5098829008260504,0.36425842863182895,0.4940152339499455,0.5457558237983502,0.15720871066501552,71.18,Alto,0,Fragilidad Muy Alta
05842,URAMITA,ANTIOQUIA,0.5767354005981427,,0.6598796853308654,,,0.06022530329289428,55.6,6194,398,4588,1208,0.618307542964504,0.31724006601182414,0.5379248507077301,0.36425842863182895,0.5560391730141457,0.14981010667892306,0.15720871066501552,62.19,Alto,0,Fragilidad Muy Alta
05847,URRAO,ANTIOQUIA,0.6353194860059849,,0.6448635634028892,,,0.06022530329289428,46.1,13301,1659,9791,1851,0.640091524704437,0.31724006601182414,0.5694343866880236,0.36425842863182895,0.45266594124047876,0.3217300853915189,0.15720871066501552,64.79,Alto,0,Fragilidad Muy Alta
05854,VALDIVIA,ANTIOQUIA,0.7667473095853842,,0.7301357756889211,,,0.06022530329289428,59.3,12133,2534,6169,3430,0.7484415426371527,0.31724006601182414,0.7261577455888397,0.36425842863182895,0.5963003264417844,0.29347589443382766,0.15720871066501552,75.81,Muy Alto,0,Fragilidad Muy Alta
05856,VALPARAISO,ANTIOQUIA,0.5217468175388967,,0.5039137241259349,,,0.06022530329289428,25.9,943,67,545,331,0.5128302708324158,0.31724006601182414,0.38535678757642805,0.36425842863182895,0.2328618063112078,0.022787198529233894,0.15720871066501552,39.29,Medio,2,Fragilidad Media
05858,VEGACHI,ANTIOQUIA,0.6411274699728787,,0.6043415585516833,,,0.06022530329289428,41.0,6523,781,4002,1740,0.622734514262281,0.31724006601182414,0.5443282627678552,0.36425842863182895,0.39717083786724694,0.15776869300176588,0.15720871066501552,56.39,Alto,2,Fragilidad Media
05873,VIGIA DEL FUERTE,ANTIOQUIA,0.6547462096242584,,0.6496025437201908,,,0.06022530329289428,76.1,9708,530,8938,240,0.6521743766722246,0.31724006601182414,0.5869116809388557,0.36425842863182895,0.7791077257889009,0.23481458187184015,0.15720871066501552,75.67,Muy Alto,0,Fragilidad Muy Alta
05861,VENECIA,ANTIOQUIA,0.5695597257307831,,0.49843668577384054,,,0.06022530329289428,25.8,1886,222,1170,494,0.5339982057523118,0.31724006601182414,0.4159752399305395,0.36425842863182895,0.23177366702937974,0.04559858729045211,0.15720871066501552,41.19,Medio,2,Fragilidad Media
05885,YALI,ANTIOQUIA,0.5986215950114867,,0.6136789506558401,,,0.06022530329289428,44.0,3422,199,2187,1036,0.6061502728336634,0.31724006601182414,0.520339913978388,0.36425842863182895,0.4298150163220892,0.08275478361837489,0.15720871066501552,54.36,Alto,2,Fragilidad Media
05887,YARUMAL,ANTIOQUIA,0.5545951826891112,,0.5587463556851312,,,0.06022530329289428,33.8,8656,1827,4358,2471,0.5566707691871212,0.31724006601182414,0.44877006880266507,0.36425842863182895,0.31882480957562565,0.20936645782433053,0.15720871066501552,51.13,Alto,2,Fragilidad Media
05890,YOLOMBO,ANTIOQUIA,0.6148854961832061,,0.6099777336462658,,,0.06022530329289428,45.0,7910,591,4645,2674,0.612431614914736,0.31724006601182414,0.5294255887953692,0.36425842863182895,0.4406964091403699,0.19132054476402427,0.15720871066501552,58.59,Alto,0,Fragilidad Muy Alta
25875,YONDO-CASABE,ANTIOQUIA,0.4612298433762827,,0.398327199732352,,,0.06022530329289428,18.7,1653,55,1208,390,0.42977852155431734,0.31724006601182414,0.2652262203850602,0.36425842863182895,0.1545157780195865,0.03996226323810445,0.15720871066501552,31.96,Medio,3,Fragilidad Baja
05895,ZARAGOZA,ANTIOQUIA,0.7181732874569909,,0.7150243902439024,,,0.06022530329289428,58.0,12924,2010,9367,1547,0.7165988388504467,0.31724006601182414,0.6800987269642618,0.36425842863182895,0.5821545157780195,0.3126103679334285,0.15720871066501552,74.03,Alto,0,Fragilidad Muy Alta
08001,BARRANQUILLA,ATLÁNTICO,0.5293821517162244,,0.5608139959851057,,,0.06022530329289428,17.4,10077,1653,5895,2529,0.545098073850665,0.31724006601182414,0.432030692849894,0.36425842863182895,0.14036996735582152,0.24374077747405595,0.15720871066501552,44.48,Medio,3,Fragilidad Baja
08078,BARANOA,ATLÁNTICO,0.49991506709699335,,0.5086794853950011,,,0.06022530329289428,33.5,1191,86,782,323,0.5042972762459972,0.31724006601182414,0.37301420011237735,0.36425842863182895,0.31556039173014144,0.028786376061346427,0.15720871066501552,42.27,Medio,2,Fragilidad Media
08137,CAMPO DE LA CRUZ,ATLÁNTICO,0.5832524742868233,,0.6624834874504624,,,0.06022530329289428,64.6,286,28,203,55,0.6228679808686428,0.31724006601182414,0.544521316126306,0.36425842863182895,0.6539717083786724,0.006894216115532548,0.15720871066501552,61.8,Alto,0,Fragilidad Muy Alta
08141,CANDELARIA,ATLÁNTICO,0.500879015502637,,0.619064931287719,,,0.06022530329289428,52.0,123,0,90,33,0.559971973395178,0.31724006601182414,0.4535451101157681,0.36425842863182895,0.5168661588683351,0.002951208302087617,0.15720871066501552,52.63,Alto,2,Fragilidad Media
08296,GALAPA,ATLÁNTICO,0.5624210553450365,,0.5858408779808362,,,0.06022530329289428,23.8,925,49,693,183,0.5741309666629364,0.31724006601182414,0.4740254480604756,0.36425842863182895,0.21001088139281826,0.02235177435351605,0.15720871066501552,41.89,Medio,2,Fragilidad Media
08372,JUAN DE ACOSTA,ATLÁNTICO,0.577854484655628,,0.5753319853543909,,,0.06022530329289428,36.7,199,14,125,60,0.5765932350050095,0.31724006601182414,0.47758700690880435,0.36425842863182895,0.35038084874863984,0.004789665932896297,0.15720871066501552,47.04,Medio,2,Fragilidad Media
08421,LURUACO,ATLÁNTICO,0.6209450513075141,,0.6272806255430061,,,0.06022530329289428,55.4,1442,160,940,342,0.6241128384252601,0.31724006601182414,0.5463219458017647,0.36425842863182895,0.5538628944504896,0.03485812428941193,0.15720871066501552,58.79,Alto,0,Fragilidad Muy Alta
08433,MALAMBO,ATLÁNTICO,0.5296776656936284,,0.591519976209267,,,0.06022530329289428,30.0,2280,253,1513,514,0.5605988209514476,0.31724006601182414,0.45445181651426964,0.36425842863182895,0.27747551686615884,0.055129538692276055,0.15720871066501552,44.83,Medio,2,Fragilidad Media
08436,MANATI,ATLÁNTICO,0.5792456790987335,,0.6315006508398934,,,0.06022530329289428,48.4,293,26,222,45,0.6053731649693135,0.31724006601182414,0.5192158628978909,0.36425842863182895,0.47769314472252444,0.0070635477394228215,0.15720871066501552,53.81,Alto,2,Fragilidad Media
08520,PALMAR DE VARELA,ATLÁNTICO,0.554245850372865,,0.5479138627187079,,,0.06022530329289428,36.0,192,16,148,28,0.5510798565457864,0.31724006601182414,0.4406830686785382,0.36425842863182895,0.3427638737758433,0.004620334309006023,0.15720871066501552,45.27,Medio,2,Fragilidad Media
08549,PIOJO,ATLÁNTICO,0.5118961788031723,,0.5728945506015569,,,0.06022530329289428,45.2,592,31,527,34,0.5423953647023646,0.31724006601182414,0.4281213473422943,0.36425842863182895,0.4428726877040261,0.014296427102735916,0.15720871066501552,49.05,Medio,2,Fragilidad Media
08558,POLONUEVO,ATLÁNTICO,0.4077342131512315,,0.4794833369014487,,,0.06022530329289428,30.5,311,8,205,98,0.4436087750263401,0.31724006601182414,0.2852310512096485,0.36425842863182895,0.2829162132752992,0.0074989719151406665,0.15720871066501552,36.82,Medio,3,Fragilidad Baja
08560,PONEDERA,ATLÁNTICO,0.5792399870452337,,0.61704815320095,,,0.06022530329289428,46.7,495,36,262,197,0.5981440701230918,0.31724006601182414,0.5087593069348266,0.36425842863182895,0.45919477693144717,0.011949974600256416,0.15720871066501552,52.82,Alto,2,Fragilidad Media
08573,PUERTO COLOMBIA,ATLÁNTICO,0.5091536140250036,,0.5035262843812727,,,0.06022530329289428,14.4,408,49,234,125,0.5063399492031382,0.31724006601182414,0.37596883337490067,0.36425842863182895,0.10772578890097932,0.009845424417620164,0.15720871066501552,33.55,Medio,3,Fragilidad Baja
08606,REPELON,ATLÁNTICO,0.4735989972319423,,0.5768368855194774,,,0.06022530329289428,54.6,1743,54,1499,190,0.5252179413757099,0.31724006601182414,0.4032749879934077,0.36425842863182895,0.545157780195865,0.04213938411669368,0.15720871066501552,53.0,Alto,2,Fragilidad Media
08634,SABANAGRANDE,ATLÁNTICO,0.49114073574080325,,0.5304506216836937,,,0.06022530329289428,31.9,908,83,636,189,0.5107956787122485,0.31724006601182414,0.3824138428760057,0.36425842863182895,0.2981501632208922,0.02194054040978253,0.15720871066501552,41.74,Medio,2,Fragilidad Media
