Código_Departamento;Nombre_Departamento;Código_Municipio;Nombre_Municipio;Código_Entidad;Nombre_Entidad;Tipo;Longitud;Latitud
5;ANTIOQUIA;5591;PUERTO TRIUNFO;5591003;ESTACIÓN COCORNÁ;CP;-74,639187;6,033604
5;ANTIOQUIA;5591;PUERTO TRIUNFO;5591004;DORADAL;CP;-74,735234;5,899898
5;ANTIOQUIA;5591;PUERTO TRIUNFO;5591005;LA MERCEDES;CP;-74,773423;5,927973
5;ANTIOQUIA;5591;PUERTO TRIUNFO;5591007;ESTACIÓN PITA;CP;-74,634056;5,954203
5;ANTIOQUIA;5591;PUERTO TRIUNFO;5591008;LA FLORIDA;CP;-74,810832;5,928216
5;ANTIOQUIA;5591;PUERTO TRIUNFO;5591009;SANTIAGO BERRIO;CP;-74,643164;5,904747
5;ANTIOQUIA;5591;PUERTO TRIUNFO;5591011;TRES RANCHOS;CP;-74,796791;5,917626
5;ANTIOQUIA;5604;REMEDIOS;5604000;REMEDIOS;CM;-74,698135;7,029424
5;ANTIOQUIA;5604;REMEDIOS;5604001;LA CRUZADA;CP;-74,715195;7,069579
5;ANTIOQUIA;5604;REMEDIOS;5604003;SANTA ISABEL;CP;-74,742003;6,945594
5;ANTIOQUIA;5604;REMEDIOS;5604005;OTÚ;CP;-74,717144;7,009877
5;ANTIOQUIA;5604;REMEDIOS;5604007;CAÑAVERAL;CP;-74,591737;7,174529
5;ANTIOQUIA;5604;REMEDIOS;5604008;MARTANA;CP;-74,677891;7,001527
5;ANTIOQUIA;5604;REMEDIOS;5604009;RÍO BAGRE;CP;-74,630169;7,156228
5;ANTIOQUIA;5604;REMEDIOS;5604010;CAMPO VIJAO;CP;-74,361324;6,913172
5;ANTIOQUIA;5604;REMEDIOS;5604012;PUERTO NUEVO ITÉ;CP;-74,30241183;6,959590336
5;ANTIOQUIA;5607;RETIRO;5607000;RETIRO;CM;-75,501301;6,062454
5;ANTIOQUIA;5607;RETIRO;5607003;ALTO DE CARRIZALES;CP;-75,518551;6,140126
5;ANTIOQUIA;5607;RETIRO;5607004;DON DIEGO;CP;-75,480451;6,089162
5;ANTIOQUIA;5607;RETIRO;5607005;EL CHUSCAL LA CAMPANITA;CP;-75,452024;6,052773
5;ANTIOQUIA;5607;RETIRO;5607007;LOS SALADOS;CP;-75,500039;6,118525
5;ANTIOQUIA;5607;RETIRO;5607009;EL PORTENTO;CP;-75,468583;6,072222
5;ANTIOQUIA;5607;RETIRO;5607013;CARRIZALES LA BORRASCOSA;CP;-75,511303;6,138284
5;ANTIOQUIA;5615;RIONEGRO;5615000;RIONEGRO;CM;-75,377316;6,147148
5;ANTIOQUIA;5615;RIONEGRO;5615002;EL TABLAZO;CP;-75,448697;6,143151
5;ANTIOQUIA;5615;RIONEGRO;5615009;CABECERAS DE LLANO GRANDE;CP;-75,425598;6,100867
5;ANTIOQUIA;5615;RIONEGRO;5615013;PONTEZUELA;CP;-75,424097;6,080148
5;ANTIOQUIA;5615;RIONEGRO;5615014;ALTO BONITO;CP;-75,385453;6,162828
5;ANTIOQUIA;5615;RIONEGRO;5615017;LA MOSCA;CP;-75,381755;6,204668
5;ANTIOQUIA;5615;RIONEGRO;5615025;BARRO BLANCO;CP;-75,406819;6,149214
5;ANTIOQUIA;5615;RIONEGRO;5615026;CONDOMINIO CAMPESTRE LAGO GRANDE;CP;-75,444111;6,124157
5;ANTIOQUIA;5615;RIONEGRO;5615027;CONDOMINIO EL REMANSO;CP;-75,400619;6,133546
5;ANTIOQUIA;5615;RIONEGRO;5615028;CONDOMINIO SIERRAS DE MAYORI;CP;-75,440632;6,16166
5;ANTIOQUIA;5615;RIONEGRO;5615029;CONDOMINIO VILLAS DE LLANO GRANDE;CP;-75,394153;6,135542
5;ANTIOQUIA;5615;RIONEGRO;5615030;GALICIA PARTE ALTA;CP;-75,359818;6,194397
5;ANTIOQUIA;5615;RIONEGRO;5615031;GALICIA PARTE BAJA;CP;-75,366102;6,185478
5;ANTIOQUIA;5615;RIONEGRO;5615032;JAMAICA PARCELACIÓN CAMPESTRE;CP;-75,442753;6,182663
5;ANTIOQUIA;5615;RIONEGRO;5615033;PARCELACIÓN AGUA LUNA DE ORIENTE;CP;-75,419617;6,130562
5;ANTIOQUIA;5615;RIONEGRO;5615034;PARCELACIÓN ANDALUCIA;CP;-75,429816;6,132622
5;ANTIOQUIA;5615;RIONEGRO;5615035;PARCELACIÓN CAMELOT;CP;-75,404648;6,11643
5;ANTIOQUIA;5615;RIONEGRO;5615036;PARCELACIÓN COCUYO;CP;-75,415281;6,113844
5;ANTIOQUIA;5615;RIONEGRO;5615037;PARCELACIÓN COLINAS DE PAIMADÓ;CP;-75,438254;6,147076
5;ANTIOQUIA;5615;RIONEGRO;5615039;PARCELACIÓN LA QUERENCIA;CP;-75,448157;6,168809
5;ANTIOQUIA;5615;RIONEGRO;5615043;PARCELACIÓN SANTA MARÍA DEL LLANO;CP;-75,399281;6,128723
5;ANTIOQUIA;5615;RIONEGRO;5615045;PARCELACIÓN TORRE MOLINOS;CP;-75,435821;6,137491
5;ANTIOQUIA;5615;RIONEGRO;5615046;PARCELACIÓN TOSCANA;CP;-75,410724;6,100673
5;ANTIOQUIA;5615;RIONEGRO;5615047;PARCELACIÓN VEGAS DE GUADALCANAL;CP;-75,401913;6,14535
5;ANTIOQUIA;5615;RIONEGRO;5615048;ABREITO;CP;-75,410871;6,16493
5;ANTIOQUIA;5628;SABANALARGA;5628000;SABANALARGA;CM;-75,816645;6,850028
5;ANTIOQUIA;5628;SABANALARGA;5628001;EL JUNCO;CP;-75,825037;6,806609
5;ANTIOQUIA;5628;SABANALARGA;5628002;EL ORO;CP;-75,755229;6,932019
5;ANTIOQUIA;5628;SABANALARGA;5628004;EL SOCORRO;CP;-75,74647;6,905312
5;ANTIOQUIA;5628;SABANALARGA;5628007;MEMBRILLAL;CP;-75,806127;6,895224
5;ANTIOQUIA;5631;SABANETA;5631000;SABANETA;CM;-75,615479;6,149903
5;ANTIOQUIA;5631;SABANETA;5631001;MARÍA AUXILIADORA;CP;-75,600021;6,150277
5;ANTIOQUIA;5631;SABANETA;5631002;CAÑAVERALEJO;CP;-75,621197;6,14039
5;ANTIOQUIA;5631;SABANETA;5631006;SAN ISIDRO;CP;-75,609053;6,141019
5;ANTIOQUIA;5631;SABANETA;5631007;LA INMACULADA;CP;-75,61083;6,141849
5;ANTIOQUIA;5631;SABANETA;5631009;LA DOCTORA;CP;-75,611165;6,137692
5;ANTIOQUIA;5631;SABANETA;5631010;LAS LOMITAS;CP;-75,602106;6,142525
5;ANTIOQUIA;5631;SABANETA;5631013;LOMA DE LOS HENAO;CP;-75,608947;6,134041
5;ANTIOQUIA;5642;SALGAR;5642000;SALGAR;CM;-75,976807;5,964198
5;ANTIOQUIA;5642;SALGAR;5642001;EL CONCILIO;CP;-75,934681;5,958629
5;ANTIOQUIA;5642;SALGAR;5642002;LA CÁMARA;CP;-75,983802;6,028085
5;ANTIOQUIA;5642;SALGAR;5642003;LA MARGARITA;CP;-76,00633;5,959064
5;ANTIOQUIA;5642;SALGAR;5642010;PEÑALISA;CP;-75,859526;5,934153
5;ANTIOQUIA;5647;SAN ANDRÉS DE CUERQUÍA;5647000;SAN ANDRÉS DE CUERQUÍA;CM;-75,674564;6,916676
5;ANTIOQUIA;5649;SAN CARLOS;5649000;SAN CARLOS;CM;-74,988097;6,187746
5;ANTIOQUIA;5649;SAN CARLOS;5649001;EL JORDÁN;CP;-74,82933;6,251405
5;ANTIOQUIA;5649;SAN CARLOS;5649002;SAMANÁ;CP;-74,833489;6,129843
5;ANTIOQUIA;5649;SAN CARLOS;5649005;PUERTO GARZA;CP;-74,75574;6,207654
5;ANTIOQUIA;5649;SAN CARLOS;5649012;DOS QUEBRADAS;CP;-75,034104;6,165559
5;ANTIOQUIA;5649;SAN CARLOS;5649013;LA HONDITA;CP;-75,068536;6,14135
5;ANTIOQUIA;5649;SAN CARLOS;5649014;VALLEJUELO;CP;-75,022384;6,199962
5;ANTIOQUIA;5652;SAN FRANCISCO;5652000;SAN FRANCISCO;CM;-75,101562;5,963476
5;ANTIOQUIA;5652;SAN FRANCISCO;5652001;AQUITANIA;CP;-74,970153;5,842867
5;ANTIOQUIA;5652;SAN FRANCISCO;5652008;PAILANIA;CP;-75,115174;5,974632
5;ANTIOQUIA;5652;SAN FRANCISCO;5652010;RÍO CLARO;CP;-74,856399;5,908001
5;ANTIOQUIA;5656;SAN JERÓNIMO;5656000;SAN JERÓNIMO;CM;-75,726975;6,44809
5;ANTIOQUIA;5658;SAN JOSÉ DE LA MONTAÑA;5658000;SAN JOSÉ DE LA MONTAÑA;CM;-75,683352;6,85009
5;ANTIOQUIA;5659;SAN JUAN DE URABÁ;5659000;SAN JUAN DE URABÁ;CM;-76,52857;8,758964
5;ANTIOQUIA;5659;SAN JUAN DE URABÁ;5659001;DAMAQUIEL;CP;-76,606727;8,739382
5;ANTIOQUIA;5659;SAN JUAN DE URABÁ;5659002;SAN JUANCITO;CP;-76,494099;8,694378
5;ANTIOQUIA;5659;SAN JUAN DE URABÁ;5659003;UVEROS;CP;-76,580136;8,746565
5;ANTIOQUIA;5659;SAN JUAN DE URABÁ;5659004;SIETE VUELTAS;CP;-76,547676;8,641409
5;ANTIOQUIA;5659;SAN JUAN DE URABÁ;5659005;SAN NICOLÁS DEL RÍO;CP;-76,591828;8,715674
5;ANTIOQUIA;5659;SAN JUAN DE URABÁ;5659006;BALSILLA;CP;-76,57286;8,72877
5;ANTIOQUIA;5659;SAN JUAN DE URABÁ;5659007;CALLE LARGA;CP;-76,490942;8,699038
5;ANTIOQUIA;5659;SAN JUAN DE URABÁ;5659008;MONTECRISTO;CP;-76,513087;8,747721
5;ANTIOQUIA;5659;SAN JUAN DE URABÁ;5659009;SUBTERRÁNEO;CP;-76,54716394;8,733303101
5;ANTIOQUIA;5660;SAN LUIS;5660000;SAN LUIS;CM;-74,993619;6,043017
5;ANTIOQUIA;5660;SAN LUIS;5660001;EL SILENCIO PERLA VERDE;CP;-75,051217;5,997795
5;ANTIOQUIA;5660;SAN LUIS;5660006;EL PRODIGIO;CP;-74,80647;6,064278
5;ANTIOQUIA;5660;SAN LUIS;5660007;BUENOS AIRES;CP;-75,056966;6,113726
5;ANTIOQUIA;5660;SAN LUIS;5660011;MONTELORO (LA JOSEFINA);CP;-74,908902;5,976236
5;ANTIOQUIA;5660;SAN LUIS;5660012;LA TEBAIDA;CP;-75,024814;6,006069
5;ANTIOQUIA;5660;SAN LUIS;5660013;SOPETRÁN;CP;-74,891393;5,974969
5;ANTIOQUIA;5660;SAN LUIS;5660014;EL SILENCIO - EL VENTIADERO;CP;-75,048811;6,002068
5;ANTIOQUIA;5664;SAN PEDRO DE LOS MILAGROS;5664000;SAN PEDRO DE LOS MILAGROS;CM;-75,556743;6,46012
5;ANTIOQUIA;5664;SAN PEDRO DE LOS MILAGROS;5664005;OVEJAS;CP;-75,646465;6,395229
5;ANTIOQUIA;5665;SAN PEDRO DE URABÁ;5665000;SAN PEDRO DE URABÁ;CM;-76,380567;8,276884
5;ANTIOQUIA;5665;SAN PEDRO DE URABÁ;5665002;SANTA CATALINA;CP;-76,317693;8,396409
5;ANTIOQUIA;5665;SAN PEDRO DE URABÁ;5665003;ARENAS MONAS;CP;-76,222138;8,487639
5;ANTIOQUIA;5665;SAN PEDRO DE URABÁ;5665004;ZAPINDONGA;CP;-76,278486;8,538504
5;ANTIOQUIA;5665;SAN PEDRO DE URABÁ;5665008;EL TOMATE;CP;-76,365218;8,455201
5;ANTIOQUIA;5665;SAN PEDRO DE URABÁ;5665014;EL CERRITO;CP;-76,387328;8,454272
5;ANTIOQUIA;5665;SAN PEDRO DE URABÁ;5665015;POLVILLO DOS;CP;-76,37697015;8,151425176
5;ANTIOQUIA;5667;SAN RAFAEL;5667000;SAN RAFAEL;CM;-75,02849;6,293759
5;ANTIOQUIA;5670;SAN ROQUE;5670000;SAN ROQUE;CM;-75,019109;6,485939
5;ANTIOQUIA;5670;SAN ROQUE;5670001;CRISTALES;CP;-74,916648;6,484234
5;ANTIOQUIA;5670;SAN ROQUE;5670002;PROVIDENCIA;CP;-74,904791;6,517006
5;ANTIOQUIA;5670;SAN ROQUE;5670003;SAN JOSÉ DEL NUS;CP;-74,826884;6,494078
5;ANTIOQUIA;5674;SAN VICENTE FERRER;5674000;SAN VICENTE;CM;-75,332616;6,282164
5;ANTIOQUIA;5674;SAN VICENTE FERRER;5674001;CORRIENTES;CP;-75,25247;6,311307
5;ANTIOQUIA;5679;SANTA BÁRBARA;5679000;SANTA BÁRBARA;CM;-75,567351;5,875527
5;ANTIOQUIA;5679;SANTA BÁRBARA;5679001;DAMASCO;CP;-75,572277;5,791321
5;ANTIOQUIA;5679;SANTA BÁRBARA;5679004;VERSALLES;CP;-75,589284;5,963734
5;ANTIOQUIA;5679;SANTA BÁRBARA;5679009;YARUMALITO;CP;-75,577372;5,950081
5;ANTIOQUIA;5679;SANTA BÁRBARA;5679010;LA LIBORIANA;CP;-75,584014;5,947868
5;ANTIOQUIA;5679;SANTA BÁRBARA;5679011;ZARCITOS PARTE ALTA;CP;-75,582483;5,976999
5;ANTIOQUIA;5686;SANTA ROSA DE OSOS;5686000;SANTA ROSA DE OSOS;CM;-75,460723;6,643366
5;ANTIOQUIA;5686;SANTA ROSA DE OSOS;5686001;ARAGÓN;CP;-75,561212;6,78201
5;ANTIOQUIA;5686;SANTA ROSA DE OSOS;5686003;HOYORRICO;CP;-75,42582;6,604881
5;ANTIOQUIA;5686;SANTA ROSA DE OSOS;5686004;SAN ISIDRO;CP;-75,334518;6,564468
5;ANTIOQUIA;5686;SANTA ROSA DE OSOS;5686006;SAN PABLO;CP;-75,249036;6,603503
5;ANTIOQUIA;5686;SANTA ROSA DE OSOS;5686008;RÍO GRANDE;CP;-75,397617;6,532553
5;ANTIOQUIA;5690;SANTO DOMINGO;5690000;SANTO DOMINGO;CM;-75,164903;6,473032
5;ANTIOQUIA;5690;SANTO DOMINGO;5690001;BOTERO;CP;-75,233422;6,539544
5;ANTIOQUIA;5690;SANTO DOMINGO;5690003;PORCECITO;CP;-75,205287;6,547472
5;ANTIOQUIA;5690;SANTO DOMINGO;5690004;SANTIAGO;CP;-75,156241;6,541842
5;ANTIOQUIA;5690;SANTO DOMINGO;5690005;VERSALLES;CP;-75,090825;6,53693
5;ANTIOQUIA;5697;EL SANTUARIO;5697000;EL SANTUARIO;CM;-75,265465;6,136871
5;ANTIOQUIA;5736;SEGOVIA;5736000;SEGOVIA;CM;-74,701596;7,079648
5;ANTIOQUIA;5736;SEGOVIA;5736001;FRAGUAS;CP;-74,822769;7,256256
5;ANTIOQUIA;5736;SEGOVIA;5736002;PUERTO CALAVERA;CP;-74,786621;7,160721
5;ANTIOQUIA;5736;SEGOVIA;5736003;CAMPO ALEGRE;CP;-74,704125;7,099525
